id,language,domain,question,gold_answer,gold_passage_text,source_citation,draft_model,lint_flags,decision,corrected_question,corrected_answer,annotator_notes
ar-wiki-1421-1-q0,ar,wikipedia_general,من هو الشخص الذي يتناول حساء الدجاج وفقًا للنص القياسي الصيني المذكور في النص؟,المرأة الصيني بعد ولادتها.,حسب ما ذُكِر في نصوص صينية قديمة، فإن حساء الدجاج معروف منذ القرن الثاني قبل الميلاد على أنه طبق دافئ يمكن إضافة أعشاب طبية إليه ليكون علاجًا لبعض الأمراض. تتناول المرأة الصينية بعد ولادتها حساء الدجاج، فهو يعطي طاقة للجسم، ويُنَشِّطه بشكل أسرع.,"https://ar.wikipedia.org/?curid=1421 (Wikipedia, CC BY-SA, article id 1421)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1421-1-q1,ar,wikipedia_general,ما هي الفائدة الرئيسية لحساء الدجاج على الجسم بعد الولادة كما يوصي النص؟,يعطي طاقة للجسم، ويُنشِّطه بشكل أسرع.,حسب ما ذُكِر في نصوص صينية قديمة، فإن حساء الدجاج معروف منذ القرن الثاني قبل الميلاد على أنه طبق دافئ يمكن إضافة أعشاب طبية إليه ليكون علاجًا لبعض الأمراض. تتناول المرأة الصينية بعد ولادتها حساء الدجاج، فهو يعطي طاقة للجسم، ويُنَشِّطه بشكل أسرع.,"https://ar.wikipedia.org/?curid=1421 (Wikipedia, CC BY-SA, article id 1421)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1421-2-q0,ar,wikipedia_general,ما هي المكونات الأساسية المطلوبة في القائمة التي لا تتضمن أي مكونات اختياري؟,المكونات الأساسية هي: 5 أكواب من مرق الدجاج، 3 صدور دجاج، 3 أو 4 حبات من الجزر المرقص، 3 أو 4 سيقان كرفس مفروم، حبة بصل مفروم، وكوسا.,"* 5 أكواب من مرق الدجاج.
* 3 صدور دجاج.
* 3 أو 4 حبات من الجزر المُقشَّر.
* 3 أو 4 سيقان كرفس مفروم.
* حبة بصل مفروم.
* كوسا.
* أوقيتان من الجبن (اختياري).
* ملح وفلفل أسود (اختياري).","https://ar.wikipedia.org/?curid=1421 (Wikipedia, CC BY-SA, article id 1421)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1427-1-q0,ar,wikipedia_general,في أي مكان ولد رشاد؟,في مدينة كفر الزيات بمحافظة الغربية بجمهورية مصر العربية.,"حياته
ولد لأب وأم مصريين وكانت ولادته في مدينة كفر الزيات بمحافظة الغربية بجمهورية مصر العربية، وكانت نشأته الأولى في مدينة طنطا ثم التحق بعد ذلك بكلية الزراعة في مدينة القاهرة وتخرج منها وكان من أوائل دفعته وكان نتيجة لذلك أن أرسلته الجامعة في منحة دراسية لحيازة الماجستير والدكتوراه. وقد نجح في ذلك. كان والده أحد أبرز شيوخ الصوفية في طنطا ولقد تربى رشاد منذ نعومة أظافره في هذا المحيط الصوفي حتى ذهب للدراسة في الولايات المتحدة الأمريكية.","https://ar.wikipedia.org/?curid=1427 (Wikipedia, CC BY-SA, article id 1427)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1427-1-q1,ar,wikipedia_general,في أي منطقة من المناطق في مصر نشأ رشاد أولاً؟,في مدينة طنطا.,"حياته
ولد لأب وأم مصريين وكانت ولادته في مدينة كفر الزيات بمحافظة الغربية بجمهورية مصر العربية، وكانت نشأته الأولى في مدينة طنطا ثم التحق بعد ذلك بكلية الزراعة في مدينة القاهرة وتخرج منها وكان من أوائل دفعته وكان نتيجة لذلك أن أرسلته الجامعة في منحة دراسية لحيازة الماجستير والدكتوراه. وقد نجح في ذلك. كان والده أحد أبرز شيوخ الصوفية في طنطا ولقد تربى رشاد منذ نعومة أظافره في هذا المحيط الصوفي حتى ذهب للدراسة في الولايات المتحدة الأمريكية.","https://ar.wikipedia.org/?curid=1427 (Wikipedia, CC BY-SA, article id 1427)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1427-2-q0,ar,wikipedia_general,في أي دولة نشأ رشاد وولديهما؟,ولديهما نشأا في الولايات المتحدة الأمريكية.,بدأت علاقة رشاد بدراسة القرآن بشكل علمي عندما فكّر في ترجمة القرآن لكي يتمكن أطفاله من قراءة القرآن وفهمه لأن طفليه كانا لا يجيدان العربية لأن مولدهما ونشأتهما كانتا في الولايات المتحدة الأمريكية.,"https://ar.wikipedia.org/?curid=1427 (Wikipedia, CC BY-SA, article id 1427)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1427-2-q1,ar,wikipedia_general,كيف بدأت علاقة رشاد بدراسة القرآن بشكل علمي؟,بتفكير في ترجمة القرآن.,بدأت علاقة رشاد بدراسة القرآن بشكل علمي عندما فكّر في ترجمة القرآن لكي يتمكن أطفاله من قراءة القرآن وفهمه لأن طفليه كانا لا يجيدان العربية لأن مولدهما ونشأتهما كانتا في الولايات المتحدة الأمريكية.,"https://ar.wikipedia.org/?curid=1427 (Wikipedia, CC BY-SA, article id 1427)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1430-0-q0,ar,wikipedia_general,من هو الذي يعتبر لاعب كرة قدم فرنسي محترف سابق لعب كلاعب خط وسط مهاجم وحقق عدة جوائز فردية؟,زين الدين يزيد زيدان، المعروف شعبيا باسم زيزو، وهو المدير الفني السابق لنادي ريال مدريد ودرب مؤخرًا الفريق.,زين الدين يزيد زيدان (؛ مواليد 23 يونيو 1972) المعروف شعبيا باسم زيزو، هو لاعب كرة قدم فرنسي محترف سابق لعب كلاعب خط وسط مهاجم. وهو المدير الفني السابق لنادي ريال مدريد. درب مؤخرًا ريال مدريد وهو أحد أكثر المدربين نجاحًا في العالم. يُعتبر على نطاق واسع أحد أعظم اللاعبين في التاريخ، كان زيدان صانع ألعاب من النخبة اشتهر بأناقته ورؤيته وتمريراته وتحكمه في الكرة وبراعته الفنية. حصل على العديد من الجوائز الفردية كلاعب، بما في ذلك حصوله على جائزة أفضل لاعب في العالم في أعوام 1998 و2000 و2003، كما فاز بجائزة الكرة الذهبية لعام 1998.,"https://ar.wikipedia.org/?curid=1430 (Wikipedia, CC BY-SA, article id 1430)",qwen3.5:2b,REPEATED_CHAR in gold_passage_text; ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1430-0-q1,ar,wikipedia_general,في أي عام حصل على جائزة الكرة الذهبية؟,عام 1998.,زين الدين يزيد زيدان (؛ مواليد 23 يونيو 1972) المعروف شعبيا باسم زيزو، هو لاعب كرة قدم فرنسي محترف سابق لعب كلاعب خط وسط مهاجم. وهو المدير الفني السابق لنادي ريال مدريد. درب مؤخرًا ريال مدريد وهو أحد أكثر المدربين نجاحًا في العالم. يُعتبر على نطاق واسع أحد أعظم اللاعبين في التاريخ، كان زيدان صانع ألعاب من النخبة اشتهر بأناقته ورؤيته وتمريراته وتحكمه في الكرة وبراعته الفنية. حصل على العديد من الجوائز الفردية كلاعب، بما في ذلك حصوله على جائزة أفضل لاعب في العالم في أعوام 1998 و2000 و2003، كما فاز بجائزة الكرة الذهبية لعام 1998.,"https://ar.wikipedia.org/?curid=1430 (Wikipedia, CC BY-SA, article id 1430)",qwen3.5:2b,REPEATED_CHAR in gold_passage_text,approve,,,
ar-wiki-1430-1-q0,ar,wikipedia_general,ما هو نادي بدأ مسيرته المهنية فيه قبل أن يتأهل ليوفنتوس?,كان (نادي يانكريك في هولندا),بدأ زيدان مسيرته المهنية في نادي كان قبل أن يثبت نفسه كواحد من أفضل اللاعبين في الدوري الفرنسي مع بوردو. في عام 1996، انتقل إلى يوفنتوس حيث فاز معهم بألقاب من بينها لقبان في الدوري الإيطالي. انتقل إلى ريال مدريد مقابل رسوم انتقال قياسية في ذلك الوقت بلغت 77.5 مليون يورو في عام 2001، والذي ظل مسجل باسمه على مدار السنوات الثماني التالية. في إسبانيا، فاز زيدان بالعديد من الألقاب، بما في ذلك لقب الدوري الإسباني ودوري أبطال أوروبا. في نهائي دوري أبطال أوروبا 2002، سجل هدفًا بالقدم اليسرى والذي يُعتبر أحد أعظم الأهداف في تاريخ المسابقة.,"https://ar.wikipedia.org/?curid=1430 (Wikipedia, CC BY-SA, article id 1430)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1430-2-q0,ar,wikipedia_general,في أي عام فاز زidane بكأس العالم وكم هدف سجل في النهائي ضد Italy?,فاز بكأس العالم في عام 1998 وسجل هدفين في النهائي ضد Italy.,لعب مع فرنسا 108 مباراة، وفاز زيدان بكأس العالم 1998، وسجل هدفين في النهائي، وتم اختياره ضمن فريق كل النجوم. جعله هذا الانتصار بطلاً قومياً في فرنسا، وحصل على وسام جوقة الشرف في عام 1998. وفاز ببطولة أمم أوروبا 2000، وحصل على جائزة أفضل لاعب في البطولة. حصل أيضًا على الكرة الذهبية لأفضل لاعب في البطولة في كأس العالم 2006، على الرغم من طرده السيئ السمعة في المباراة النهائية ضد إيطاليا لتسديدة ضربة رأسية لصدر ماركو ماتيراتزي. اعتزال باعتباره رابع أكثر لاعب مشاركة في تاريخ فرنسا.,"https://ar.wikipedia.org/?curid=1430 (Wikipedia, CC BY-SA, article id 1430)",qwen3.5:2b,REPEATED_CHAR in gold_passage_text; ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1430-2-q1,ar,wikipedia_general,كم عدد مباريات زidane لعب مع فرنسا؟ وما هو مجموع ألقابه التي حصل عليها؟,لعب 108 مباراة مع فرنسا وسأله بطلاً، بكأس العالم، وكأس أمم أوروبا.,لعب مع فرنسا 108 مباراة، وفاز زيدان بكأس العالم 1998، وسجل هدفين في النهائي، وتم اختياره ضمن فريق كل النجوم. جعله هذا الانتصار بطلاً قومياً في فرنسا، وحصل على وسام جوقة الشرف في عام 1998. وفاز ببطولة أمم أوروبا 2000، وحصل على جائزة أفضل لاعب في البطولة. حصل أيضًا على الكرة الذهبية لأفضل لاعب في البطولة في كأس العالم 2006، على الرغم من طرده السيئ السمعة في المباراة النهائية ضد إيطاليا لتسديدة ضربة رأسية لصدر ماركو ماتيراتزي. اعتزال باعتباره رابع أكثر لاعب مشاركة في تاريخ فرنسا.,"https://ar.wikipedia.org/?curid=1430 (Wikipedia, CC BY-SA, article id 1430)",qwen3.5:2b,REPEATED_CHAR in gold_passage_text; ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1432-0-q0,ar,wikipedia_general,ما هو الخطر الرئيسي الذي قد يتسبب في انخفاض الضغط لدى مرضى القلب والأوعية الدموية الذين يتناولون السيلدينافيل مع أكسيد النيتريك؟,يؤدي ذلك إلى انخفاض حاد في ضغط الدم.,قد يؤدي السيلدينافيل إلى بعض الآثار الجانبية، وأكثرها شيوعًا الصداع وحرقة الفؤاد وتورد الجلد. ويُنصح بالحذر عند استخدامه لدى مرضى القلب والأوعية الدموية. أما الآثار الجانبية النادرة ولكن الخطيرة فتشمل اضطرابات الرؤية وفقدان السمع والانتصاب المستمر (القُسَاح)، الذي قد يؤدي إلى تلف القضيب. ولا ينبغي تناول السيلدينافيل بالتزامن مع مُعطيات أكسيد النيتريك، مثل النيتروجلسرين، لما قد يسببه ذلك من انخفاضٍ حاد في ضغط الدم.,"https://ar.wikipedia.org/?curid=1432 (Wikipedia, CC BY-SA, article id 1432)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1432-0-q1,ar,wikipedia_general,ما هي الآثار الجانبية الأكثر شيوعًا التي قد يحدثها السيلدينافيل؟,تشمل الصداع وحرقة الفؤاد وتورد الجلد.,قد يؤدي السيلدينافيل إلى بعض الآثار الجانبية، وأكثرها شيوعًا الصداع وحرقة الفؤاد وتورد الجلد. ويُنصح بالحذر عند استخدامه لدى مرضى القلب والأوعية الدموية. أما الآثار الجانبية النادرة ولكن الخطيرة فتشمل اضطرابات الرؤية وفقدان السمع والانتصاب المستمر (القُسَاح)، الذي قد يؤدي إلى تلف القضيب. ولا ينبغي تناول السيلدينافيل بالتزامن مع مُعطيات أكسيد النيتريك، مثل النيتروجلسرين، لما قد يسببه ذلك من انخفاضٍ حاد في ضغط الدم.,"https://ar.wikipedia.org/?curid=1432 (Wikipedia, CC BY-SA, article id 1432)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1432-1-q0,ar,wikipedia_general,ما هي الوظيفة الأساسية للسيلدينافيل التي تليها تثبيط الإنزيم الذي يحفز تحلل حلقي الغوانوسين أحادي الفوسفات؟,تثبيط الإنزيم الذي يحفز تحلل حلقي الغوانوسين أحادي الفوسفات,يعمل السيلدينافيل عن طريق تثبيط ()، وهو إنزيمٌ يُحفز تحلل حلقي الغوانوسين أحادي الفوسفات ()، الذي يُنظّم تدفق الدم في القضيب. ويتطلب الدواء وجود إثارةٍ جنسية ليُظهر مفعوله، إذ لا يُسبب الإثارة الجنسية أو يزيدها بمفرده. كما يؤدي إلى توسع الأوعية الدموية في الرئتين.,"https://ar.wikipedia.org/?curid=1432 (Wikipedia, CC BY-SA, article id 1432)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1432-1-q1,ar,wikipedia_general,في أي ظروف تظهر آثار التوسع الأوعية الدموية في الرئتين للسيلدينافيل؟,عندما يكون هناك إثارة جنسية، لأن الدواء لا يزيدها ولا يثبطها بمفرده.,يعمل السيلدينافيل عن طريق تثبيط ()، وهو إنزيمٌ يُحفز تحلل حلقي الغوانوسين أحادي الفوسفات ()، الذي يُنظّم تدفق الدم في القضيب. ويتطلب الدواء وجود إثارةٍ جنسية ليُظهر مفعوله، إذ لا يُسبب الإثارة الجنسية أو يزيدها بمفرده. كما يؤدي إلى توسع الأوعية الدموية في الرئتين.,"https://ar.wikipedia.org/?curid=1432 (Wikipedia, CC BY-SA, article id 1432)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1432-2-q0,ar,wikipedia_general,في أي عام أُكتشف هذا الدواء لأول مرة بواسطة شركة فايزر؟,عام 1989.,اكتشفت شركة فايزر هذا الدواء لأول مرةٍ عام 1989 أثناء بحثها عن علاجٍ للذبحة الصدرية. وتمت الموافقة على استخدامه طبيًا في الولايات المتحدة والاتحاد الأوروبي عام 1998. وفي عام 2023، كان السيلدينافيل الدواء رقم 151 من حيث الأكثر وصفًا في الولايات المتحدة، بأكثر من 3 ملايين وصفة طبية. وهو متوفر دواءً عامًا. يُتاح أيضًا في المملكة المتحدة دواءًا يُصرف من الصيدليات.,"https://ar.wikipedia.org/?curid=1432 (Wikipedia, CC BY-SA, article id 1432)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1432-2-q1,ar,wikipedia_general,في أي منطقة جغرافية يُستبعد استخدام هذا الدواء الطبي؟,الولايات المتحدة والاتحاد الأوروبي (والمملكة المتحدة وفقاً للنص).,اكتشفت شركة فايزر هذا الدواء لأول مرةٍ عام 1989 أثناء بحثها عن علاجٍ للذبحة الصدرية. وتمت الموافقة على استخدامه طبيًا في الولايات المتحدة والاتحاد الأوروبي عام 1998. وفي عام 2023، كان السيلدينافيل الدواء رقم 151 من حيث الأكثر وصفًا في الولايات المتحدة، بأكثر من 3 ملايين وصفة طبية. وهو متوفر دواءً عامًا. يُتاح أيضًا في المملكة المتحدة دواءًا يُصرف من الصيدليات.,"https://ar.wikipedia.org/?curid=1432 (Wikipedia, CC BY-SA, article id 1432)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1432-2-q2,ar,wikipedia_general,ما هو السيلدينافيل، وما هي نسبته من الأدوية الأكثر وصفًا في الولايات المتحدة؟,هو السيلدينافيل، وهو الدواء رقم 151 من أكثر الأدوية وصفًا في الولايات المتحدة بأكثر من 3 ملايين وصفة طبية.,اكتشفت شركة فايزر هذا الدواء لأول مرةٍ عام 1989 أثناء بحثها عن علاجٍ للذبحة الصدرية. وتمت الموافقة على استخدامه طبيًا في الولايات المتحدة والاتحاد الأوروبي عام 1998. وفي عام 2023، كان السيلدينافيل الدواء رقم 151 من حيث الأكثر وصفًا في الولايات المتحدة، بأكثر من 3 ملايين وصفة طبية. وهو متوفر دواءً عامًا. يُتاح أيضًا في المملكة المتحدة دواءًا يُصرف من الصيدليات.,"https://ar.wikipedia.org/?curid=1432 (Wikipedia, CC BY-SA, article id 1432)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1433-0-q0,ar,wikipedia_general,متى احتلت شركة فايزر المرتبة 64 في قائمة فورتشين 500 لأكبر الشركات الأمريكية من حيث إجمالي الإيرادات؟,في 31 ديسمبر 2021، حيث بلغ إجمالي إيراداتها 47.644 مليار دولار اعتبارًا من ذلك التاريخ.,هي شركة أدوية أمريكيَّة متعّددة الجنسيات. تُعد شركة فايزر واحدة من أكبر شركات الأدوية في العالم، وقد احتلت المرتبة 64 في قائمة فورتشين 500 لعام 2020 لأكبر الشركات الأمريكية من حيث إجمالي الإيرادات، بقيمة 47.644 مليار دولار اعتبارًا من 31 ديسمبر 2021.,"https://ar.wikipedia.org/?curid=1433 (Wikipedia, CC BY-SA, article id 1433)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1433-0-q1,ar,wikipedia_general,من هو الأصل国籍 الشركة المذكورة في النص؟,شركة أدوية أمريكية متعددة الجنسيات.,هي شركة أدوية أمريكيَّة متعّددة الجنسيات. تُعد شركة فايزر واحدة من أكبر شركات الأدوية في العالم، وقد احتلت المرتبة 64 في قائمة فورتشين 500 لعام 2020 لأكبر الشركات الأمريكية من حيث إجمالي الإيرادات، بقيمة 47.644 مليار دولار اعتبارًا من 31 ديسمبر 2021.,"https://ar.wikipedia.org/?curid=1433 (Wikipedia, CC BY-SA, article id 1433)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1433-1-q0,ar,wikipedia_general,في أي مدينة يقع المقر الرئيسيّ لشركة فايزر؟,مانهاتن.,يقع المقر الرئيسيّ لشركة فايزر في مانهاتن، وهي تُطور وتُنتج الأدوية واللقاحات لمجموعة واسعة من التخصّصات الطبيَّة، بما في ذلك علم المناعة، والأورام، وأمراض القلب، والغدد الصماء، وعلم الأعصاب. وتشمل منتجاتها العقار الرائج ليبيتور (أتورفاستاتين)، الذي يستخدم لخفض نسبة الكوليسترول الضار في الدم. ليريكا (بريجابالين) لألم الأعصاب والألم العضلي الليفي. ديفلوكان (فلوكونازول)، دواء مضاد للفطريات يؤخذ عن طريق الفم. زيثروماكس (أزيثروميسين)، مضاد حيوي. الفياجرا (سيلدينافيل) لعلاج ضعف الانتصاب. سيليبريكس (أيضًا سيليبرا وسيليكوكسيب)، دواء مضاد للالتهابات؛ وبريفنار13، لقاح متقارن ضد المكورات الرئوية.,"https://ar.wikipedia.org/?curid=1433 (Wikipedia, CC BY-SA, article id 1433)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1433-1-q1,ar,wikipedia_general,ما هي الأدوية التي تنتجها شركة فايزر بناءً على نص المعطيات؟,يستخدم عقار ليبيتور (أتورفاستاتين) لخفض نسبة الكوليسترول الضار في الدم، ليريكا (بريجابالين) لألم الأعصاب والألم العضلي الليفي، ديفلوكان (فلوكونازول) دواء مضاد للفطريات، زيثروماكس (أزيثروميسين) مضاد حيوي، الفياجرا (سيلدينافيل) لعلاج ضعف الانتصاب، سيليبريكس (أيضًا سيليبرا وسيليكوكسيب) دواء مضاد للالتهابات، وبريفنار13 لقاح متقارن ضد المكورات الرئوية.,يقع المقر الرئيسيّ لشركة فايزر في مانهاتن، وهي تُطور وتُنتج الأدوية واللقاحات لمجموعة واسعة من التخصّصات الطبيَّة، بما في ذلك علم المناعة، والأورام، وأمراض القلب، والغدد الصماء، وعلم الأعصاب. وتشمل منتجاتها العقار الرائج ليبيتور (أتورفاستاتين)، الذي يستخدم لخفض نسبة الكوليسترول الضار في الدم. ليريكا (بريجابالين) لألم الأعصاب والألم العضلي الليفي. ديفلوكان (فلوكونازول)، دواء مضاد للفطريات يؤخذ عن طريق الفم. زيثروماكس (أزيثروميسين)، مضاد حيوي. الفياجرا (سيلدينافيل) لعلاج ضعف الانتصاب. سيليبريكس (أيضًا سيليبرا وسيليكوكسيب)، دواء مضاد للالتهابات؛ وبريفنار13، لقاح متقارن ضد المكورات الرئوية.,"https://ar.wikipedia.org/?curid=1433 (Wikipedia, CC BY-SA, article id 1433)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1433-2-q0,ar,wikipedia_general,ما هي الشركة التي سيتم إنشاؤها من خلال عملية الاندماج الإلغاء؟,سيتم إنشاء شركة فايزر.,في عام 2016، كان من المتوقع أن تندمج شركة فايزر. مع ألرغان بي ال سي لإنشاء شركة فايزر بي ال سي ومقرها أيرلندا في صفقة تبلغ قيمتها 160 مليار دولار أمريكي. تم إلغاء الاندماج في أبريل 2016، بسبب القواعد الجديدة من وزارة الخزانة الأمريكية ضد الانقلابات الضريبية، وهي طريقة لتجنب الضرائب من خلال الاندماج مع شركة أجنبية. قامت الشركة بعمل ثاني أكبر تسوية صيدلانية مع وزارة العدل الأمريكيَّة.,"https://ar.wikipedia.org/?curid=1433 (Wikipedia, CC BY-SA, article id 1433)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),edit,,شركة فايزر بي ال سي ومقرها أيرلندا,
ar-wiki-1435-0-q0,ar,wikipedia_general,ما هي العاصمة الرئيسية لمقاطعة نيويورك وفقًا للنص؟,مدينة نيويورك لأنها يُذكر أنها أكبر مدن الولايات المتحدة الأمريكية وإحدى أكبرها في العالم.,"* : إحدى ولايات الولايات المتحدة الأمريكية.
* 
* مدينة نيويورك: أكبر مدن الولايات المتحدة الأمريكية وإحدى أكبرها في العالم.
* مقاطعة نيويورك: إحدى مقاطعات ولاية نيويورك.
* 
* 
* 
* 
* 
* 
* 
*","https://ar.wikipedia.org/?curid=1435 (Wikipedia, CC BY-SA, article id 1435)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1435-0-q1,ar,wikipedia_general,ما هي الصفة المميزة لمدينة نيويورك ذكرها النص؟,أنها تعتبر أكبر مدن الولايات المتحدة الأمريكية وإحدى أكبرها في العالم.,"* : إحدى ولايات الولايات المتحدة الأمريكية.
* 
* مدينة نيويورك: أكبر مدن الولايات المتحدة الأمريكية وإحدى أكبرها في العالم.
* مقاطعة نيويورك: إحدى مقاطعات ولاية نيويورك.
* 
* 
* 
* 
* 
* 
* 
*","https://ar.wikipedia.org/?curid=1435 (Wikipedia, CC BY-SA, article id 1435)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1436-0-q0,ar,wikipedia_general,في أي وجه تقع مدينة تكريت بالنسبة للمدينة الكبرى البغداد؟,تقع على الضفة اليسرى لنهر دجلة وعلى بعد 180 كيلومتراً شمال بغداد.,تَكْرِيت مدينة عراقية ومركز محافظة صلاح الدين، تقع على الضفة اليسرى لنهر دجلة وعلى بعد 180 كليومتراً شمال مدينة بغداد و 230 كليومتراً جنوب الموصل. وهي تميل بحافة شديدة الانحدار على نهر دجلة يتراوح ارتفاعها بين 45 - 50 م تقريباً، ومنطقة تكريت شبه متموجة ترتفع عن سطح البحر 110 م، تخترقها أودية وشعاب، انحدار الأرض الطبيعي من الغرب إلى الشرق وتمتد داخل الهضبة الغربية لمسافات متفاوتة. من أمثلتها وادي شيشين وروميه في جنوبها والقائم الكبير والزلة وخر الطير في شمالها، كما يوجد أحد هذه الأودية الذي يخترق المدينة القديمة ويسمى الخر، وتجري في هذه الأودية مياه الأمطار من مسافات بعيدة حتى تصل إلى نهر دجلة.,"https://ar.wikipedia.org/?curid=1436 (Wikipedia, CC BY-SA, article id 1436)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1436-0-q1,ar,wikipedia_general,ما هي المناطق التي تخترقها أودية داخل مدينة تكريت؟,يوجد أحد الأودية الذي يخترق المدينة القديمة ويسمى الخر.,تَكْرِيت مدينة عراقية ومركز محافظة صلاح الدين، تقع على الضفة اليسرى لنهر دجلة وعلى بعد 180 كليومتراً شمال مدينة بغداد و 230 كليومتراً جنوب الموصل. وهي تميل بحافة شديدة الانحدار على نهر دجلة يتراوح ارتفاعها بين 45 - 50 م تقريباً، ومنطقة تكريت شبه متموجة ترتفع عن سطح البحر 110 م، تخترقها أودية وشعاب، انحدار الأرض الطبيعي من الغرب إلى الشرق وتمتد داخل الهضبة الغربية لمسافات متفاوتة. من أمثلتها وادي شيشين وروميه في جنوبها والقائم الكبير والزلة وخر الطير في شمالها، كما يوجد أحد هذه الأودية الذي يخترق المدينة القديمة ويسمى الخر، وتجري في هذه الأودية مياه الأمطار من مسافات بعيدة حتى تصل إلى نهر دجلة.,"https://ar.wikipedia.org/?curid=1436 (Wikipedia, CC BY-SA, article id 1436)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1436-1-q0,ar,wikipedia_general,ما هي القصة حول شكل النطق للكلمة 'تكريت' في المعجم البلدان؟,كانت تُنطق بصوت كسر التاء بينما كانت تفتح بصوت كسر التاء، وذلك وفقاً للمعجم البلدان.,"التاريخ
ذُكر في معجم البلدان أن تَكريت بفتح التاء والعامة ينطقونها بكسر التاء، كانت تكريت قلعة حصينة بناها الرومان، وكان اسمها عندهم Moeniatigridis ( موينياتيغريديس) ومعناها قلعة دجلة، وذُكِرت المدينة في النصوص الآشورية في كتابات الملك الآشوري توكولتي نينورتا الثاني 890 – 884 ق. م، ورد ذكر مدينة تكريت أول مرة على رقيم طيني عُثر عليه في موقع بمدينة آشور وكان مؤرخاً بالسنة السادسة من حكم الملك المذكور.","https://ar.wikipedia.org/?curid=1436 (Wikipedia, CC BY-SA, article id 1436)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
